x_by_lambda_0 z_by_lambda_0 g_tm_full_log g_tm_refl_re g_te_full_log g_te_refl_re
2.173913e+00 -1.840580e+00 -6.625637e+01 4.315548e-06 -6.982710e+01 -1.292697e-04
2.173913e+00 -1.695652e+00 -6.559367e+01 -7.500982e-05 -6.939910e+01 -2.248503e-04
2.173913e+00 -1.550725e+00 -6.493667e+01 -4.042517e-05 -6.899462e+01 7.233871e-05
2.173913e+00 -1.405797e+00 -6.428701e+01 5.629741e-05 -6.861563e+01 2.938434e-04
2.173913e+00 -1.260870e+00 -6.364631e+01 7.218754e-05 -6.826344e+01 2.885981e-05
2.173913e+00 -1.115942e+00 -6.301603e+01 -1.535050e-05 -6.793838e+01 -3.352768e-04
2.173913e+00 -9.710145e-01 -6.239732e+01 -8.407645e-05 -6.763956e+01 -1.736352e-04
2.173913e+00 -8.260870e-01 -6.179098e+01 -4.001002e-05 -6.736469e+01 3.185868e-04
2.173913e+00 -6.811594e-01 -6.119732e+01 6.198245e-05 -6.711035e+01 3.429943e-04
2.173913e+00 -5.362319e-01 -6.061621e+01 8.995158e-05 -6.687268e+01 -2.157367e-04
2.173913e+00 -3.913043e-01 -6.004716e+01 -2.872787e-06 -6.664828e+01 -4.961217e-04
2.173913e+00 -2.463768e-01 -5.948946e+01 -1.088166e-04 -6.643494e+01 1.636275e-05
2.173913e+00 -1.014493e-01 -5.894229e+01 -7.948855e-05 -6.623148e+01 5.773198e-04
2.173913e+00 4.347826e-02 -5.845381e+01 2.035108e-05 -6.545083e+01 4.863491e-04
2.173913e+00 1.884058e-01 -5.821981e+01 1.183686e-05 -6.069416e+01 5.365331e-04
2.173913e+00 3.333333e-01 -5.802474e+01 6.807631e-06 -5.759302e+01 4.861019e-04
2.173913e+00 4.782609e-01 -5.784755e+01 -8.808814e-06 -5.611385e+01 3.366530e-04
2.173913e+00 6.231884e-01 -5.780998e+01 -4.146465e-05 -5.575109e+01 1.185899e-04
2.173913e+00 7.681159e-01 -5.800641e+01 -8.488301e-05 -5.623604e+01 -1.112949e-04
2.173913e+00 9.130435e-01 -5.841984e+01 -1.205674e-04 -5.737939e+01 -2.845127e-04
2.173913e+00 1.057971e+00 -5.891694e+01 -1.257370e-04 -5.892021e+01 -3.450390e-04
2.173913e+00 1.202899e+00 -5.929818e+01 -8.628882e-05 -6.033511e+01 -2.739788e-04
2.173913e+00 1.347826e+00 -5.941426e+01 -8.256491e-06 -6.091071e+01 -1.025691e-04
2.173913e+00 1.492754e+00 -5.927064e+01 7.987774e-05 -6.051127e+01 9.582260e-05
2.173913e+00 1.637681e+00 -5.899389e+01 1.379506e-04 -5.970740e+01 2.349537e-04
2.173913e+00 1.782609e+00 -5.871803e+01 1.344838e-04 -5.896770e+01 2.548505e-04
2.173913e+00 1.927536e+00 -5.852437e+01 6.612430e-05 -5.845143e+01 1.518121e-04
2.173913e+00 2.072464e+00 -5.844395e+01 -3.610391e-05 -5.816893e+01 -1.784888e-05
2.173913e+00 2.217391e+00 -5.847795e+01 -1.200053e-04 -5.808611e+01 -1.651440e-04
2.173913e+00 2.362319e+00 -5.861373e+01 -1.398407e-04 -5.816198e+01 -2.145676e-04
2.173913e+00 2.507246e+00 -5.883398e+01 -8.333422e-05 -5.835952e+01 -1.447069e-04
2.173913e+00 2.652174e+00 -5.912106e+01 1.874301e-05 -5.864800e+01 3.342158e-08
2.173913e+00 2.797101e+00 -5.945897e+01 1.082253e-04 -5.900270e+01 1.347252e-04
2.173913e+00 2.942029e+00 -5.983396e+01 1.330109e-04 -5.940406e+01 1.828853e-04
2.173913e+00 3.086957e+00 -6.023460e+01 7.877023e-05 -5.983674e+01 1.208521e-04
2.173913e+00 3.231884e+00 -6.065164e+01 -2.119795e-05 -6.028880e+01 -9.132738e-06
2.173913e+00 3.376812e+00 -6.107773e+01 -1.054694e-04 -6.075104e+01 -1.255750e-04
2.173913e+00 3.521739e+00 -6.150709e+01 -1.223450e-04 -6.121643e+01 -1.581657e-04
2.173913e+00 3.666667e+00 -6.193529e+01 -6.250034e-05 -6.167967e+01 -9.083229e-05
2.173913e+00 3.811594e+00 -6.235900e+01 3.483004e-05 -6.213686e+01 2.960781e-05
2.173913e+00 3.956522e+00 -6.277575e+01 1.068849e-04 -6.258517e+01 1.246053e-04
2.173913e+00 4.101449e+00 -6.318377e+01 1.079457e-04 -6.302261e+01 1.347371e-04
2.173913e+00 4.246377e+00 -6.358185e+01 3.902439e-05 -6.344788e+01 5.733741e-05
2.173913e+00 4.391304e+00 -6.396923e+01 -5.311431e-05 -6.386020e+01 -5.341277e-05
2.173913e+00 4.536232e+00 -6.434545e+01 -1.072340e-04 -6.425915e+01 -1.235421e-04
2.173913e+00 4.681159e+00 -6.471035e+01 -8.846770e-05 -6.464463e+01 -1.085547e-04
2.173913e+00 4.826087e+00 -6.506393e+01 -1.128983e-05 -6.501677e+01 -2.202977e-05
2.173913e+00 4.971014e+00 -6.540635e+01 7.090888e-05 -6.537584e+01 7.519407e-05
2.173913e+00 5.115942e+00 -6.573786e+01 1.025043e-04 -6.572223e+01 1.172861e-04
2.173913e+00 5.260870e+00 -6.605879e+01 6.346132e-05 -6.605640e+01 7.800943e-05
2.173913e+00 5.405797e+00 -6.636951e+01 -1.761218e-05 -6.637887e+01 -1.268248e-05
2.173913e+00 5.550725e+00 -6.667042e+01 -8.397164e-05 -6.669016e+01 -9.079010e-05
2.173913e+00 5.695652e+00 -6.696194e+01 -9.034816e-05 -6.699082e+01 -1.031646e-04
2.173913e+00 5.840580e+00 -6.724450e+01 -3.402449e-05 -6.728139e+01 -4.376668e-05
2.173913e+00 5.985507e+00 -6.751851e+01 4.413818e-05 -6.756240e+01 4.358223e-05
2.173913e+00 6.130435e+00 -6.778437e+01 8.906751e-05 -6.783436e+01 9.711581e-05
2.173913e+00 6.275362e+00 -6.804249e+01 7.028044e-05 -6.809776e+01 8.069392e-05
2.173913e+00 6.420290e+00 -6.829324e+01 2.738977e-06 -6.835307e+01 8.311009e-06
2.173913e+00 6.565217e+00 -6.853699e+01 -6.466142e-05 -6.860072e+01 -6.720215e-05
2.173913e+00 6.710145e+00 -6.877409e+01 -8.434100e-05 -6.884113e+01 -9.250159e-05
2.173913e+00 6.855072e+00 -6.900485e+01 -4.368045e-05 -6.907470e+01 -5.140596e-05
2.173913e+00 7.000000e+00 -6.922959e+01 2.680028e-05 -6.930179e+01 2.471823e-05

2.318841e+00 -3.000000e+00 -7.160747e+01 -3.304888e-05 -7.414332e+01 -1.016902e-04
2.318841e+00 -2.855072e+00 -7.094874e+01 -4.831645e-05 -7.362691e+01 -7.547600e-05
2.318841e+00 -2.710145e+00 -7.028783e+01 1.948736e-05 -7.311922e+01 9.904352e-05
2.318841e+00 -2.565217e+00 -6.962544e+01 5.866668e-05 -7.262185e+01 1.183751e-04
2.318841e+00 -2.420290e+00 -6.896241e+01 1.114202e-06 -7.213660e+01 -8.117773e-05
2.318841e+00 -2.275362e+00 -6.829973e+01 -6.164202e-05 -7.166547e+01 -1.661991e-04
2.318841e+00 -2.130435e+00 -6.763852e+01 -2.697030e-05 -7.121055e+01 4.114655e-05
2.318841e+00 -1.985507e+00 -6.698008e+01 5.233678e-05 -7.077407e+01 2.113165e-04
2.318841e+00 -1.840580e+00 -6.632579e+01 5.272326e-05 -7.035823e+01 2.706486e-05
2.318841e+00 -1.695652e+00 -6.567714e+01 -2.738419e-05 -6.996505e+01 -2.402022e-04
2.318841e+00 -1.550725e+00 -6.503565e+01 -6.896685e-05 -6.959622e+01 -1.248111e-04
2.318841e+00 -1.405797e+00 -6.440278e+01 -1.152419e-05 -6.925281e+01 2.336298e-04
2.318841e+00 -1.260870e+00 -6.377984e+01 6.434281e-05 -6.893498e+01 2.433892e-04
2.318841e+00 -1.115942e+00 -6.316788e+01 5.426442e-05 -6.864176e+01 -1.707016e-04
2.318841e+00 -9.710145e-01 -6.256761e+01 -3.134992e-05 -6.837094e+01 -3.591872e-04
2.318841e+00 -8.260870e-01 -6.197930e+01 -8.264274e-05 -6.811924e+01 3.807005e-05
2.318841e+00 -6.811594e-01 -6.140284e+01 -2.629574e-05 -6.788292e+01 4.340078e-04
2.318841e+00 -5.362319e-01 -6.083774e+01 7.721359e-05 -6.765857e+01 1.582157e-04
2.318841e+00 -3.913043e-01 -6.028333e+01 9.064228e-05 -6.744387e+01 -4.243599e-04
2.318841e+00 -2.463768e-01 -5.973883e+01 -2.734723e-05 -6.723765e+01 -3.853163e-04
2.318841e+00 -1.014493e-01 -5.920341e+01 -1.337559e-04 -6.703905e+01 2.971424e-04
2.318841e+00 4.347826e-02 -5.874833e+01 -9.777682e-05 -6.626046e+01 5.745215e-04
2.318841e+00 1.884058e-01 -5.862263e+01 -7.778962e-05 -6.147840e+01 4.431281e-04
2.318841e+00 3.333333e-01 -5.854806e+01 -6.677340e-05 -5.830574e+01 2.495731e-04
2.318841e+00 4.782609e-01 -5.844508e+01 -7.022413e-05 -5.671287e+01 2.362346e-05
2.318841e+00 6.231884e-01 -5.839964e+01 -8.494326e-05 -5.619597e+01 -1.877751e-04
2.318841e+00 7.681159e-01 -5.852100e+01 -9.870871e-05 -5.649241e+01 -3.318810e-04
2.318841e+00 9.130435e-01 -5.883998e+01 -9.497980e-05 -5.743755e+01 -3.678582e-04
2.318841e+00 1.057971e+00 -5.928611e+01 -6.167524e-05 -5.885136e+01 -2.848731e-04
2.318841e+00 1.202899e+00 -5.971146e+01 -1.030646e-07 -6.039151e+01 -1.121233e-04
2.318841e+00 1.347826e+00 -5.995994e+01 7.140022e-05 -6.144519e+01 8.640938e-05
2.318841e+00 1.492754e+00 -5.996373e+01 1.230215e-04 -6.152623e+01 2.338854e-04
2.318841e+00 1.637681e+00 -5.977836e+01 1.274666e-04 -6.088894e+01 2.721677e-04
2.318841e+00 1.782609e+00 -5.951911e+01 7.605584e-05 -6.008833e+01 1.891084e-04
2.318841e+00 1.927536e+00 -5.928459e+01 -1.244875e-05 -5.942626e+01 2.696526e-05
2.318841e+00 2.072464e+00 -5.913002e+01 -9.732669e-05 -5.898196e+01 -1.351459e-04
2.318841e+00 2.217391e+00 -5.907517e+01 -1.352583e-04 -5.874611e+01 -2.187857e-04
2.318841e+00 2.362319e+00 -5.911909e+01 -1.042884e-04 -5.868525e+01 -1.857997e-04
2.318841e+00 2.507246e+00 -5.925111e+01 -1.854057e-05 -5.876380e+01 -5.871524e-05
2.318841e+00 2.652174e+00 -5.945707e+01 7.661541e-05 -5.895034e+01 9.073311e-05
2.318841e+00 2.797101e+00 -5.972252e+01 1.284431e-04 -5.921875e+01 1.804796e-04
2.318841e+00 2.942029e+00 -6.003417e+01 1.072034e-04 -5.954790e+01 1.636832e-04
2.318841e+00 3.086957e+00 -6.038042e+01 2.489947e-05 -5.992087e+01 5.495181e-05
2.318841e+00 3.231884e+00 -6.075148e+01 -7.018371e-05 -6.032421e+01 -7.874184e-05
2.318841e+00 3.376812e+00 -6.113925e+01 -1.214779e-04 -6.074730e+01 -1.579665e-04
2.318841e+00 3.521739e+00 -6.153715e+01 -9.848696e-05 -6.118183e+01 -1.381941e-04
2.318841e+00 3.666667e+00 -6.193994e+01 -1.613146e-05 -6.162131e+01 -3.594136e-05
2.318841e+00 3.811594e+00 -6.234348e+01 7.389423e-05 -6.206074e+01 8.256467e-05
2.318841e+00 3.956522e+00 -6.274453e+01 1.152860e-04 -6.249633e+01 1.433491e-04
2.318841e+00 4.101449e+00 -6.314067e+01 8.284410e-05 -6.292525e+01 1.110100e-04
2.318841e+00 4.246377e+00 -6.353006e+01 -1.322375e-06 -6.334544e+01 1.007391e-05
2.318841e+00 4.391304e+00 -6.391139e+01 -8.208923e-05 -6.375546e+01 -9.213799e-05
2.318841e+00 4.536232e+00 -6.428374e+01 -1.072535e-04 -6.415432e+01 -1.298401e-04
2.318841e+00 4.681159e+00 -6.464651e+01 -6.168289e-05 -6.454146e+01 -8.130993e-05
2.318841e+00 4.826087e+00 -6.499937e+01 2.300118e-05 -6.491658e+01 1.815463e-05
2.318841e+00 4.971014e+00 -6.534218e+01 8.983325e-05 -6.527961e+01 1.010041e-04
2.318841e+00 5.115942e+00 -6.567493e+01 9.477473e-05 -6.563068e+01 1.130125e-04
2.318841e+00 5.260870e+00 -6.599775e+01 3.608492e-05 -6.597000e+01 4.898621e-05
2.318841e+00 5.405797e+00 -6.631085e+01 -4.508655e-05 -6.629790e+01 -4.515534e-05
2.318841e+00 5.550725e+00 -6.661447e+01 -9.321522e-05 -6.661478e+01 -1.047545e-04
2.318841e+00 5.695652e+00 -6.690893e+01 -7.642631e-05 -6.692105e+01 -9.071055e-05
2.318841e+00 5.840580e+00 -6.719456e+01 -7.898946e-06 -6.721717e+01 -1.534219e-05
2.318841e+00 5.985507e+00 -6.747170e+01 6.396327e-05 -6.750359e+01 6.750240e-05
2.318841e+00 6.130435e+00 -6.774070e+01 8.953737e-05 -6.778079e+01 1.005917e-04
2.318841e+00 6.275362e+00 -6.800192e+01 5.234940e-05 -6.804921e+01 6.285461e-05
2.318841e+00 6.420290e+00 -6.825571e+01 -2.010963e-05 -6.830930e+01 -1.706465e-05
2.318841e+00 6.565217e+00 -6.850239e+01 -7.639745e-05 -6.856148e+01 -8.210637e-05
2.318841e+00 6.710145e+00 -6.874231e+01 -7.756927e-05 -6.880617e+01 -8.736851e-05
2.318841e+00 6.855072e+00 -6.897577e+01 -2.424989e-05 -6.904374e+01 -3.117295e-05
2.318841e+00 7.000000e+00 -6.920308e+01 4.460740e-05 -6.927458e+01 4.495676e-05

2.463768e+00 -3.000000e+00 -7.161754e+01 1.699352e-06 -7.448466e+01 -4.743716e-05
2.463768e+00 -2.855072e+00 -7.096298e+01 -4.916598e-05 -7.398869e+01 -1.240851e-04
2.463768e+00 -2.710145e+00 -7.030725e+01 -2.005718e-05 -7.350324e+01 1.805456e-05
2.463768e+00 -2.565217e+00 -6.965119e+01 4.421487e-05 -7.303002e+01 1.524975e-04
2.463768e+00 -2.420290e+00 -6.899573e+01 3.944877e-05 -7.257089e+01 2.913114e-05
2.463768e+00 -2.275362e+00 -6.834196e+01 -2.890591e-05 -7.212781e+01 -1.704512e-04
2.463768e+00 -2.130435e+00 -6.769110e+01 -5.452050e-05 -7.170280e+01 -9.532097e-05
2.463768e+00 -1.985507e+00 -6.704445e+01 2.829456e-06 -7.129785e+01 1.662937e-04
2.463768e+00 -1.840580e+00 -6.640338e+01 5.778682e-05 -7.091476e+01 1.763595e-04
2.463768e+00 -1.695652e+00 -6.576930e+01 2.975891e-05 -7.055497e+01 -1.262711e-04
2.463768e+00 -1.550725e+00 -6.514354e+01 -4.207594e-05 -7.021934e+01 -2.592884e-04
2.463768e+00 -1.405797e+00 -6.452728e+01 -5.836324e-05 -6.990789e+01 3.900713e-05
2.463768e+00 -1.260870e+00 -6.392149e+01 5.311701e-06 -6.961959e+01 3.204536e-04
2.463768e+00 -1.115942e+00 -6.332678e+01 6.801423e-05 -6.935227e+01 9.680574e-05
2.463768e+00 -9.710145e-01 -6.274341e+01 4.446202e-05 -6.910282e+01 -3.284676e-04
2.463768e+00 -8.260870e-01 -6.217125e+01 -4.589451e-05 -6.886759e+01 -2.642213e-04
2.463768e+00 -6.811594e-01 -6.160986e+01 -8.839346e-05 -6.864323e+01 2.541649e-04
2.463768e+00 -5.362319e-01 -6.105858e+01 -1.013395e-05 -6.842731e+01 4.251470e-04
2.463768e+00 -3.913043e-01 -6.051665e+01 1.029021e-04 -6.821861e+01 -8.462960e-05
2.463768e+00 -2.463768e-01 -5.998331e+01 8.695364e-05 -6.801654e+01 -5.267067e-04
2.463768e+00 -1.014493e-01 -5.945779e+01 -6.899650e-05 -6.782013e+01 -1.654298e-04
2.463768e+00 4.347826e-02 -5.903063e+01 -1.365826e-04 -6.704122e+01 2.890265e-04
2.463768e+00 1.884058e-01 -5.899273e+01 -9.534549e-05 -6.223564e+01 7.834609e-05
2.463768e+00 3.333333e-01 -5.902375e+01 -7.227832e-05 -5.899945e+01 -1.299043e-04
2.463768e+00 4.782609e-01 -5.900100e+01 -6.431053e-05 -5.730623e+01 -2.993790e-04
2.463768e+00 6.231884e-01 -5.896973e+01 -6.212117e-05 -5.665328e+01 -3.929974e-04
2.463768e+00 7.681159e-01 -5.903902e+01 -5.299096e-05 -5.678110e+01 -3.856067e-04
2.463768e+00 9.130435e-01 -5.927254e+01 -2.663826e-05 -5.753818e+01 -2.764346e-04
2.463768e+00 1.057971e+00 -5.964866e+01 1.828487e-05 -5.878976e+01 -9.562491e-05
2.463768e+00 1.202899e+00 -6.006885e+01 7.068717e-05 -6.031448e+01 1.002191e-04
2.463768e+00 1.347826e+00 -6.039754e+01 1.096833e-04 -6.166903e+01 2.448569e-04
2.463768e+00 1.492754e+00 -6.053217e+01 1.138197e-04 -6.226658e+01 2.871112e-04
2.463768e+00 1.637681e+00 -6.046281e+01 7.332941e-05 -6.196526e+01 2.135765e-04
2.463768e+00 1.782609e+00 -6.026264e+01 -1.127637e-06 -6.121855e+01 5.788131e-05
2.463768e+00 1.927536e+00 -6.002724e+01 -7.945754e-05 -6.046100e+01 -1.105973e-04
2.463768e+00 2.072464e+00 -5.982863e+01 -1.246434e-04 -5.987329e+01 -2.162861e-04
2.463768e+00 2.217391e+00 -5.970507e+01 -1.118190e-04 -5.948938e+01 -2.127783e-04
2.463768e+00 2.362319e+00 -5.966943e+01 -4.377406e-05 -5.929100e+01 -1.064052e-04
2.463768e+00 2.507246e+00 -5.971982e+01 4.706802e-05 -5.924699e+01 4.561461e-05
2.463768e+00 2.652174e+00 -5.984722e+01 1.135826e-04 -5.932649e+01 1.636969e-04
2.463768e+00 2.797101e+00 -6.003996e+01 1.192345e-04 -5.950260e+01 1.875302e-04
2.463768e+00 2.942029e+00 -6.028608e+01 5.976956e-05 -5.975296e+01 1.085996e-04
2.463768e+00 3.086957e+00 -6.057443e+01 -3.225554e-05 -6.005930e+01 -2.516937e-05
2.463768e+00 3.231884e+00 -6.089514e+01 -1.045574e-04 -6.040688e+01 -1.364995e-04
2.463768e+00 3.376812e+00 -6.123974e+01 -1.152043e-04 -6.078384e+01 -1.630145e-04
2.463768e+00 3.521739e+00 -6.160113e+01 -5.809397e-05 -6.118069e+01 -9.317087e-05
2.463768e+00 3.666667e+00 -6.197343e+01 3.230635e-05 -6.158988e+01 2.766997e-05
2.463768e+00 3.811594e+00 -6.235185e+01 1.010955e-04 -6.200543e+01 1.251872e-04
2.463768e+00 3.956522e+00 -6.273255e+01 1.064788e-04 -6.242266e+01 1.414742e-04
2.463768e+00 4.101449e+00 -6.311245e+01 4.599802e-05 -6.283792e+01 7.008224e-05
2.463768e+00 4.246377e+00 -6.348917e+01 -4.155912e-05 -6.324843e+01 -4.107923e-05
2.463768e+00 4.391304e+00 -6.386086e+01 -1.005306e-04 -6.365208e+01 -1.208452e-04
2.463768e+00 4.536232e+00 -6.422615e+01 -9.393168e-05 -6.404734e+01 -1.201747e-04
2.463768e+00 4.681159e+00 -6.458402e+01 -2.728203e-05 -6.443312e+01 -4.280191e-05
2.463768e+00 4.826087e+00 -6.493376e+01 5.508865e-05 -6.480869e+01 5.845952e-05
2.463768e+00 4.971014e+00 -6.527490e+01 9.919183e-05 -6.517361e+01 1.170881e-04
2.463768e+00 5.115942e+00 -6.560719e+01 7.694875e-05 -6.552767e+01 9.652043e-05
2.463768e+00 5.260870e+00 -6.593048e+01 4.551639e-06 -6.587083e+01 1.334453e-05
2.463768e+00 5.405797e+00 -6.624480e+01 -6.874716e-05 -6.620319e+01 -7.504874e-05
2.463768e+00 5.550725e+00 -6.655022e+01 -9.395829e-05 -6.652494e+01 -1.096609e-04
2.463768e+00 5.695652e+00 -6.684692e+01 -5.530038e-05 -6.683636e+01 -6.933481e-05
2.463768e+00 5.840580e+00 -6.713510e+01 1.957706e-05 -6.713777e+01 1.605360e-05
2.463768e+00 5.985507e+00 -6.741501e+01 7.898690e-05 -6.742953e+01 8.713830e-05
2.463768e+00 6.130435e+00 -6.768692e+01 8.281767e-05 -6.771202e+01 9.612971e-05
2.463768e+00 6.275362e+00 -6.795112e+01 2.982282e-05 -6.798565e+01 3.906997e-05
2.463768e+00 6.420290e+00 -6.820792e+01 -4.215888e-05 -6.825079e+01 -4.263960e-05
2.463768e+00 6.565217e+00 -6.845759e+01 -8.298259e-05 -6.850785e+01 -9.191390e-05
2.463768e+00 6.710145e+00 -6.870045e+01 -6.514832e-05 -6.875721e+01 -7.579339e-05
2.463768e+00 6.855072e+00 -6.893679e+01 -2.512776e-06 -6.899924e+01 -7.626091e-06
2.463768e+00 7.000000e+00 -6.916688e+01 6.012679e-05 -6.923431e+01 6.344215e-05

2.608696e+00 -3.000000e+00 -7.162975e+01 3.080911e-05 -7.484682e+01 3.106935e-05
2.608696e+00 -2.855072e+00 -7.098017e+01 -2.550146e-05 -7.437233e+01 -1.199937e-04
2.608696e+00 -2.710145e+00 -7.033050e+01 -4.295205e-05 -7.391012e+01 -7.635208e-05
2.608696e+00 -2.565217e+00 -6.968168e+01 8.040896e-06 -7.346194e+01 1.155266e-04
2.608696e+00 -2.420290e+00 -6.903473e+01 4.847785e-05 -7.302962e+01 1.312226e-04
2.608696e+00 -2.275362e+00 -6.839081e+01 1.539300e-05 -7.261500e+01 -8.812312e-05
2.608696e+00 -2.130435e+00 -6.775114e+01 -4.217840e-05 -7.221988e+01 -1.883699e-04
2.608696e+00 -1.985507e+00 -6.711701e+01 -3.938683e-05 -7.184585e+01 2.980732e-05
2.608696e+00 -1.840580e+00 -6.648971e+01 2.058904e-05 -7.149416e+01 2.337725e-04
2.608696e+00 -1.695652e+00 -6.587044e+01 5.446658e-05 -7.116548e+01 6.264239e-05
2.608696e+00 -1.550725e+00 -6.526032e+01 1.440966e-05 -7.085969e+01 -2.469735e-04
2.608696e+00 -1.405797e+00 -6.466018e+01 -4.962275e-05 -7.057573e+01 -1.819499e-04
2.608696e+00 -1.260870e+00 -6.407061e+01 -5.265636e-05 -7.031148e+01 2.054905e-04
2.608696e+00 -1.115942e+00 -6.349182e+01 1.818615e-05 -7.006393e+01 3.056177e-04
2.608696e+00 -9.710145e-01 -6.292368e+01 7.681446e-05 -6.982960e+01 -9.415824e-05
2.608696e+00 -8.260870e-01 -6.236578e+01 3.568543e-05 -6.960514e+01 -3.966578e-04
2.608696e+00 -6.811594e-01 -6.181746e+01 -6.909471e-05 -6.938809e+01 -8.372177e-05
2.608696e+00 -5.362319e-01 -6.127802e+01 -9.498183e-05 -6.917717e+01 4.124523e-04
2.608696e+00 -3.913043e-01 -6.074672e+01 2.006898e-05 -6.897190e+01 2.996503e-04
2.608696e+00 -2.463768e-01 -6.022283e+01 1.337976e-04 -6.877173e+01 -3.189054e-04
2.608696e+00 -1.014493e-01 -5.970567e+01 6.471831e-05 -6.857529e+01 -5.009951e-04
2.608696e+00 4.347826e-02 -5.930194e+01 -5.701353e-05 -6.779426e+01 -1.748493e-04
2.608696e+00 1.884058e-01 -5.933499e+01 -2.403576e-05 -6.296696e+01 -3.249831e-04
2.608696e+00 3.333333e-01 -5.945659e+01 -9.426915e-06 -5.967415e+01 -4.225248e-04
2.608696e+00 4.782609e-01 -5.951513e+01 -4.956993e-06 -5.789208e+01 -4.445681e-04
2.608696e+00 6.231884e-01 -5.951527e+01 -9.542029e-08 -5.711882e+01 -3.799316e-04
2.608696e+00 7.681159e-01 -5.955432e+01 1.405613e-05 -5.709644e+01 -2.369951e-04
2.608696e+00 9.130435e-01 -5.971634e+01 4.020196e-05 -5.768044e+01 -4.701578e-05
2.608696e+00 1.057971e+00 -6.001717e+01 7.203050e-05 -5.876106e+01 1.403873e-04
2.608696e+00 1.202899e+00 -6.040068e+01 9.543198e-05 -6.019027e+01 2.704782e-04
2.608696e+00 1.347826e+00 -6.076198e+01 9.450190e-05 -6.167274e+01 3.023248e-04
2.608696e+00 1.492754e+00 -6.099338e+01 6.042789e-05 -6.269723e+01 2.264537e-04
2.608696e+00 1.637681e+00 -6.104072e+01 -1.070441e-06 -6.284928e+01 7.273403e-05
2.608696e+00 1.782609e+00 -6.092793e+01 -6.859890e-05 -6.230086e+01 -9.750599e-05
2.608696e+00 1.927536e+00 -6.072836e+01 -1.126976e-04 -6.152650e+01 -2.146208e-04
2.608696e+00 2.072464e+00 -6.051810e+01 -1.099764e-04 -6.082805e+01 -2.305792e-04
2.608696e+00 2.217391e+00 -6.034999e+01 -5.697113e-05 -6.030765e+01 -1.419816e-04
2.608696e+00 2.362319e+00 -6.025112e+01 2.454850e-05 -5.997431e+01 6.348131e-06
2.608696e+00 2.507246e+00 -6.023005e+01 9.567558e-05 -5.980632e+01 1.413273e-04
2.608696e+00 2.652174e+00 -6.028452e+01 1.195021e-04 -5.977539e+01 1.971431e-04
2.608696e+00 2.797101e+00 -6.040690e+01 8.174024e-05 -5.985470e+01 1.488801e-04
2.608696e+00 2.942029e+00 -6.058750e+01 7.858818e-07 -6.002106e+01 2.598536e-05
2.608696e+00 3.086957e+00 -6.081631e+01 -8.014019e-05 -6.025514e+01 -1.030826e-04
2.608696e+00 3.231884e+00 -6.108390e+01 -1.160973e-04 -6.054106e+01 -1.680200e-04
2.608696e+00 3.376812e+00 -6.138180e+01 -8.636798e-05 -6.086585e+01 -1.356373e-04
2.608696e+00 3.521739e+00 -6.170266e+01 -7.736743e-06 -6.121900e+01 -2.835104e-05
2.608696e+00 3.666667e+00 -6.204022e+01 7.400117e-05 -6.159199e+01 8.916202e-05
2.608696e+00 3.811594e+00 -6.238920e+01 1.105610e-04 -6.197796e+01 1.480774e-04
2.608696e+00 3.956522e+00 -6.274525e+01 8.035529e-05 -6.237140e+01 1.160794e-04
2.608696e+00 4.101449e+00 -6.310479e+01 2.262419e-06 -6.276792e+01 1.610165e-05
2.608696e+00 4.246377e+00 -6.346493e+01 -7.537691e-05 -6.316405e+01 -8.850149e-05
2.608696e+00 4.391304e+00 -6.382336e+01 -1.045368e-04 -6.355706e+01 -1.334665e-04
2.608696e+00 4.536232e+00 -6.417825e+01 -6.770931e-05 -6.394487e+01 -9.336680e-05
2.608696e+00 4.681159e+00 -6.452819e+01 1.082870e-05 -6.432587e+01 3.326077e-06
2.608696e+00 4.826087e+00 -6.487211e+01 8.041608e-05 -6.469891e+01 9.335799e-05
2.608696e+00 4.971014e+00 -6.520922e+01 9.661039e-05 -6.506314e+01 1.196776e-04
2.608696e+00 5.115942e+00 -6.553895e+01 4.997922e-05 -6.541801e+01 6.784584e-05
2.608696e+00 5.260870e+00 -6.586093e+01 -2.788732e-05 -6.576318e+01 -2.565273e-05
2.608696e+00 5.405797e+00 -6.617494e+01 -8.535270e-05 -6.609849e+01 -9.836285e-05
2.608696e+00 5.550725e+00 -6.648088e+01 -8.498156e-05 -6.642392e+01 -1.033791e-04
2.608696e+00 5.695652e+00 -6.677875e+01 -2.827685e-05 -6.673955e+01 -3.986011e-05
2.608696e+00 5.840580e+00 -6.706861e+01 4.571201e-05 -6.704556e+01 4.756657e-05
2.608696e+00 5.985507e+00 -6.735061e+01 8.700904e-05 -6.734216e+01 9.969415e-05
2.608696e+00 6.130435e+00 -6.762490e+01 6.854129e-05 -6.762965e+01 8.277669e-05
2.608696e+00 6.275362e+00 -6.789169e+01 4.180977e-06 -6.790831e+01 1.060708e-05
2.608696e+00 6.420290e+00 -6.815122e+01 -6.125344e-05 -6.817849e+01 -6.602758e-05
2.608696e+00 6.565217e+00 -6.840371e+01 -8.306022e-05 -6.844051e+01 -9.481111e-05
2.608696e+00 6.710145e+00 -6.864943e+01 -4.731063e-05 -6.869471e+01 -5.765111e-05
2.608696e+00 6.855072e+00 -6.888862e+01 2.004122e-05 -6.894145e+01 1.779154e-05
